monthly_sip,lump_sum_initial,annual_rate_percent,years,future_value_sip,future_value_lump_sum,total_invested
8998,0,9.13,25,10378809.41,0.0,2699400
4680,0,9.07,5,356352.33,0.0,280800
7722,77559,12.83,15,4219244.62,474014.23,1467519
7454,0,8.51,10,1413204.96,0.0,894480
2208,0,5.93,15,641598.23,0.0,397440
2409,0,12.84,20,2699202.84,0.0,578160
7870,19506,5.61,25,5160459.61,76312.83,2380506
8775,186228,11.54,30,27966972.59,4931299.18,3345228
9714,0,12.52,30,38567734.47,0.0,3497040
1369,0,11.56,25,2403295.55,0.0,410700
9879,47557,17.19,10,3156099.84,232375.28,1233037
2769,9976,8.69,30,4783905.34,121384.89,1006816
8935,0,8.49,10,1691599.05,0.0,1072200
4195,0,12.12,20,4257942.07,0.0,1006800
6271,155643,9.52,20,4512956.68,959846.19,1660683
3067,0,17.93,30,43195706.46,0.0,1104120
1284,124285,15.5,10,369002.04,525051.26,278365
7986,130978,17.84,30,109998769.34,18019457.58,3005938
7441,103130,17.12,5,708579.82,227249.03,549590
1099,0,12.31,10,260047.04,0.0,131880
8552,0,13.2,10,2135698.55,0.0,1026240
8133,49267,12.47,20,8658402.27,516419.27,2001187
7559,76874,15.56,20,12406959.28,1385688.34,1891034
2852,137884,12.18,10,669607.68,435013.23,480124
2270,70530,10.51,10,482905.86,191527.82,342930
5530,61922,6.91,25,4443359.98,329247.37,1720922
4603,0,15.91,25,17933174.6,0.0,1380900
7953,139136,17.54,25,42358086.85,7907821.96,2525036
6391,0,16.41,25,27422882.69,0.0,1917300
7958,70545,11.57,10,1802090.45,210790.64,1025505
9620,174181,6.74,30,11211762.53,1232220.63,3637381
2541,0,15.5,25,9174427.06,0.0,762300
3017,0,6.03,20,1406045.47,0.0,724080
6431,0,7.1,30,8049410.51,0.0,2315160
6328,0,12.13,10,1481454.2,0.0,759360
8180,71020,14.78,15,5418745.83,561849.76,1543420
3640,77755,9.97,20,2776391.66,520288.36,951355
5044,0,8.09,30,7709766.76,0.0,1815840
7051,126110,5.55,30,6537551.92,638207.97,2664470
9656,130674,15.01,30,67891568.38,8681349.8,3606834
5892,147257,15.84,20,10071253.49,2787167.78,1561337
4761,37660,6.8,30,5617232.45,271126.43,1751620
9479,110931,10.82,25,14601303.13,1445886.52,2954631
6821,192398,10.65,15,3029308.63,878239.73,1420178
5216,0,7.51,15,1739966.72,0.0,938880
8526,58177,6.94,10,1479427.35,113810.89,1081297
6727,104475,15.05,5,604069.48,210556.71,508095
4169,135446,7.52,25,3689508.19,829022.89,1386146
5724,162047,9.37,5,439404.71,253642.76,505487
3013,35831,6.96,30,3667614.83,269667.51,1120511
5927,49253,15.66,5,541572.37,101953.53,404873
2599,90435,5.87,10,424966.49,159958.55,402315
9439,0,12.37,10,2242274.96,0.0,1132680
800,0,17.03,30,9080421.23,0.0,288000
1845,150029,10.73,10,397691.14,415771.05,371429
9404,73224,5.63,5,652898.85,96274.36,637464
4457,0,5.54,20,1958572.08,0.0,1069680
4313,56289,16.17,15,3285739.53,533321.46,832629
1467,0,13.52,10,373331.92,0.0,176040
1096,0,15.01,10,305646.44,0.0,131520
1509,173448,12.5,30,5952217.85,5932596.36,716688
9745,115226,12.71,5,819758.72,209577.13,699926
3313,67700,8.04,20,1973122.99,317613.9,862820
4351,36822,14.84,25,13869475.01,1170828.2,1342122
4611,0,12.0,15,2325653.97,0.0,829980
2471,0,12.95,15,1366490.77,0.0,444780
5100,0,17.9,25,29104370.75,0.0,1530000
8012,0,5.06,30,6769628.46,0.0,2884320
4082,182999,11.9,10,942885.93,563406.77,672839
6771,0,5.99,30,6824732.57,0.0,2437560
6632,33682,16.6,20,12657080.76,726802.58,1625362
4418,23790,12.31,5,367583.74,42513.83,288870
3201,146793,9.39,10,638369.51,360265.05,530913
8273,13226,10.48,25,12016279.02,159691.18,2495126
8624,0,6.2,10,1435807.19,0.0,1034880
4644,0,9.87,15,1917081.98,0.0,835920
5777,188906,11.25,15,2713362.47,934482.63,1228766
6377,126260,17.92,5,621311.68,287856.15,508880
7708,0,13.78,20,9844517.33,0.0,1849920
8021,84147,15.6,25,29503560.06,3157021.51,2490447
4386,175503,9.79,20,3268062.82,1136582.25,1228143
4359,153815,11.97,20,4336153.91,1475159.09,1199975
3360,39248,8.85,10,649554.01,91660.8,442448
5731,0,11.83,10,1318294.6,0.0,687720
7834,0,17.31,30,95098654.85,0.0,2820240
9296,0,13.55,20,11484251.24,0.0,2231040
9350,39239,11.09,15,4328899.27,190165.83,1722239
5067,128521,13.24,15,2882453.56,829888.36,1040581
2325,63315,9.85,5,180779.94,101256.15,202815
2402,198176,15.57,25,8775606.21,7377651.4,918776
9789,38073,13.74,15,5846487.12,262545.7,1800093
3452,0,11.07,10,758919.18,0.0,414240
7726,0,12.38,20,8124641.16,0.0,1854240
9861,0,10.48,10,2094568.68,0.0,1183320
4146,18057,12.34,30,15806675.09,593158.77,1510617
1861,127710,13.79,5,161334.85,243647.52,239370
1538,56055,15.05,25,5094514.55,1863780.28,517455
8275,108688,14.13,15,5134531.98,788705.54,1598188
9073,0,8.15,25,8906891.17,0.0,2721900
2577,60838,7.11,10,451362.72,120893.03,370078
525,0,5.87,30,516846.87,0.0,189000
5461,27143,6.61,5,389147.56,37375.32,354803
4973,0,15.67,5,454542.39,0.0,298380
9789,0,13.71,10,2520178.84,0.0,1174680
7715,114304,17.62,20,17104636.01,2937736.93,1965904
8566,107036,17.63,10,2813081.04,542779.86,1134956
3328,0,10.85,20,2850233.73,0.0,798720
2006,0,7.43,5,146129.28,0.0,120360
9709,0,5.03,10,1516177.71,0.0,1165080
9623,132488,12.74,15,5214990.81,800657.55,1864628
587,45777,7.15,30,741789.69,363223.94,257097
2612,195446,7.55,10,468881.29,404562.76,508886
9969,77028,5.4,30,8971912.28,372718.23,3665868
527,135834,17.34,15,452355.13,1494888.64,230694
5029,124127,17.06,5,478092.66,272831.21,425867
8697,0,17.19,10,2778204.15,0.0,1043640
840,62305,9.03,10,164068.56,147927.12,163105
950,0,16.39,10,288622.99,0.0,114000
598,88755,6.98,20,312680.76,342363.82,232275
4201,0,14.77,20,6163763.55,0.0,1008240
1167,0,14.51,10,315509.24,0.0,140040
3255,126923,16.0,5,300255.15,266559.5,322223
5456,175812,8.69,5,411156.18,266702.94,503172
2387,0,16.88,30,26123138.38,0.0,859320
8888,0,14.55,10,2409160.45,0.0,1066560
8262,0,18.0,10,2777966.82,0.0,991440
8493,195362,15.07,15,5787448.89,1603684.94,1724102
3697,102638,17.69,15,3290433.57,1181264.08,768098
705,182111,17.08,20,1442720.65,4264940.39,351311
5741,185975,15.35,5,519928.01,379748.42,530435
1157,0,5.36,10,184004.47,0.0,138840
4168,192974,13.87,25,11100715.38,4964118.18,1443374
9356,159063,7.3,20,5084347.08,650653.23,2404503
1553,69236,7.86,30,2264127.71,669943.97,628316
8146,187535,8.67,20,5255003.17,988983.86,2142575
6902,145565,16.83,15,5620481.45,1500200.37,1387925
9806,179694,11.62,20,9308037.91,1619609.6,2533134
621,21950,14.87,30,4225305.9,1405773.37,245510
2224,0,16.73,5,209478.08,0.0,133440
1979,117486,13.87,10,514698.31,430737.72,354966
7653,0,16.97,5,725653.27,0.0,459180
3879,0,13.11,10,963006.63,0.0,465480
7019,29197,13.54,25,17590852.87,698292.21,2134897
3833,143910,12.44,25,7867590.36,2697685.64,1293810
2210,0,8.62,25,2341712.08,0.0,663000
5394,0,5.52,10,865375.97,0.0,647280
1660,184568,15.29,15,1156348.03,1558994.08,483368
9928,192691,16.7,25,44960117.22,9148505.29,3171091
2528,114628,9.47,30,5148739.11,1730966.8,1024708
594,75537,10.67,15,264292.81,345728.02,182457
7919,0,17.44,20,17095778.57,0.0,1900560
9982,6720,16.07,25,40073009.86,278554.72,3001320
1052,0,6.27,25,763525.11,0.0,315600
7496,0,15.92,10,2211072.91,0.0,899520
3024,163793,12.74,5,254629.11,298375.77,345233
8742,90494,16.86,15,7143154.06,936627.75,1664054
9162,0,15.28,15,6376249.56,0.0,1649160
570,53970,9.7,5,44138.94,85721.08,88170
3611,0,13.45,5,310124.39,0.0,216660
5415,134738,9.84,20,4060373.46,880343.41,1434338
7882,11039,16.24,30,74047078.92,1008810.69,2848559
3138,0,16.44,15,2455650.49,0.0,564840
5360,0,11.34,20,4900987.63,0.0,1286400
3691,0,17.01,15,3061470.83,0.0,664380
8106,178229,11.26,10,1802371.21,517984.74,1150949
2093,41380,15.46,5,190168.18,84918.4,166960
6391,81906,6.0,20,2966202.07,262478.47,1615746
8096,90875,7.16,20,4325466.0,362260.68,2033915
2107,0,15.71,25,7911678.17,0.0,632100
603,0,15.83,25,2315322.69,0.0,180900
5496,0,5.87,10,898532.76,0.0,659520
6830,154610,12.86,20,7669643.74,1736539.05,1793810
8038,0,12.23,30,29865562.82,0.0,2893680
2214,82193,12.91,10,543151.88,276760.06,347873
7335,179729,5.49,15,2051697.22,400500.09,1500029
2708,198974,11.19,25,4452026.03,2820427.11,1011374
2555,198807,5.08,10,400147.87,326328.78,505407
6238,8349,10.54,5,494302.06,13778.96,382629
5853,103610,7.59,30,8088304.85,931331.46,2210690
4753,0,13.41,15,2747715.25,0.0,855540
5070,18032,5.72,25,3382093.24,72443.79,1539032
1619,29633,5.35,30,1443324.9,141344.38,612473
859,0,16.66,25,3866224.5,0.0,257700
5750,0,8.53,15,2101593.52,0.0,1035000
2380,0,14.06,5,207861.99,0.0,142800
6503,164481,13.64,20,8139873.99,2121838.37,1725201
7086,0,5.97,5,496413.1,0.0,425160
7227,0,9.16,25,8390212.16,0.0,2168100
9097,0,17.37,30,111913446.75,0.0,3274920
4725,165609,12.63,15,2533529.19,986278.25,1016109
3357,82857,9.35,10,667815.41,202549.2,485697
6923,0,8.6,20,4426519.07,0.0,1661520
3509,82751,7.94,25,3328929.76,559440.68,1135451
8966,61550,14.24,5,787033.5,119743.56,599510
7653,0,9.56,30,15876150.75,0.0,2755080
6918,121104,7.04,30,8554496.36,931948.83,2611584
1433,0,13.21,10,358032.09,0.0,171960
9004,171848,5.55,25,5853767.59,663466.74,2873048
2360,182216,12.44,5,197075.51,327550.45,323816
7767,0,6.12,10,1287385.38,0.0,932040
5673,83096,9.77,30,12309505.38,1361550.92,2125376
6748,0,6.97,5,485506.05,0.0,404880
3033,139205,8.79,30,5351659.43,1741887.15,1231085
6193,0,11.89,15,3091116.63,0.0,1114740
778,0,13.12,30,3536296.02,0.0,280080
3772,84347,9.89,20,2846091.85,555931.8,989627
3041,0,16.74,30,32177093.45,0.0,1094760
629,0,7.95,5,46462.46,0.0,37740
9826,0,7.33,25,8437913.1,0.0,2947800
552,131078,17.8,10,183235.54,674331.85,197318
9008,0,6.28,5,636358.94,0.0,540480
9100,33622,17.6,25,49036704.39,1935609.7,2763622
9591,180535,9.47,30,19541741.51,2727638.66,3633295
9920,0,14.17,5,869132.04,0.0,595200
9570,0,5.99,10,1575568.5,0.0,1148400
4099,0,6.13,5,288440.58,0.0,245940
1264,0,11.08,15,584633.65,0.0,227520
7053,0,6.8,10,1213950.21,0.0,846360
9433,0,15.28,5,852630.38,0.0,565980
9246,0,10.9,15,4202183.34,0.0,1664280
3560,6665,8.43,25,3658201.62,50423.88,1074665
2301,19534,16.4,5,214712.75,41748.08,157594
2501,73225,11.26,5,202121.75,124826.23,223285
2165,0,14.29,25,6228387.48,0.0,649500
2619,0,16.71,15,2108017.31,0.0,471420
2208,0,7.12,15,711359.22,0.0,397440
6943,0,15.81,10,2033578.94,0.0,833160
6869,118881,12.19,30,25288177.69,3745657.74,2591721
1550,0,6.48,10,262161.19,0.0,186000
1325,0,6.54,5,94255.49,0.0,79500
3271,130317,13.93,30,17903372.95,6525571.98,1307877
8177,120620,10.46,15,3567916.19,536659.53,1592480
5667,18842,16.62,15,4519098.25,189143.0,1038902
2753,162206,6.17,10,457767.81,295266.86,492566
5782,0,8.7,10,1108273.52,0.0,693840
5292,131135,9.08,15,2031467.22,482642.91,1083695
4612,0,12.12,25,8946185.76,0.0,1383600
1708,158961,14.51,5,151081.79,312973.53,261441
1325,115933,12.43,10,315854.09,374136.39,274933
2725,0,11.01,15,1251279.13,0.0,490500
1772,0,9.8,5,137624.86,0.0,106320
7090,0,13.74,10,1828991.67,0.0,850800
3653,0,7.05,10,637814.47,0.0,438360
7709,170836,8.28,25,7728006.24,1248439.85,2483536
3668,0,5.68,15,1043280.91,0.0,660240
6639,27541,16.63,20,12715985.47,596809.53,1620901
5642,0,16.58,5,529161.17,0.0,338520
9999,0,10.94,25,15737128.32,0.0,2999700
4976,0,15.42,10,1423438.95,0.0,597120
679,0,9.02,25,768961.41,0.0,203700
1043,84113,11.36,15,494962.57,422249.69,271853
8524,0,14.54,25,25702595.75,0.0,2557200
2835,82601,6.49,30,3147897.54,545076.96,1103201
1291,0,6.38,20,627516.82,0.0,309840
660,0,12.72,10,160126.04,0.0,79200
3898,0,9.86,30,8618209.6,0.0,1403280
8749,0,14.41,5,771720.37,0.0,524940
2023,0,17.49,25,10674907.81,0.0,606900
1925,0,6.09,5,135288.85,0.0,115500
6962,0,15.32,30,52583968.68,0.0,2506320
5327,13759,8.62,30,9081753.44,164478.38,1931479
4441,0,11.15,30,12988411.26,0.0,1598760
6139,19492,7.93,5,453259.58,28550.9,387832
3745,0,11.23,10,831507.01,0.0,449400
2404,143393,12.75,15,1304086.14,867735.23,576113
8275,0,10.31,10,1740314.82,0.0,993000
7549,64293,12.5,15,3996201.5,376182.79,1423113
9705,0,15.76,20,16391932.58,0.0,2329200
9593,0,14.71,30,62881773.24,0.0,3453480
8795,104250,16.4,5,820630.41,222780.33,631950
1742,131849,11.22,15,816304.62,650091.62,445409
4125,80677,15.8,20,7012602.6,1517044.87,1070677
9007,0,12.37,5,750505.69,0.0,540420
6978,196717,17.34,5,668739.47,437620.98,615397
3026,175134,7.43,5,220408.29,250577.29,356694
2963,0,7.8,30,4269024.45,0.0,1066680
3926,0,16.77,20,7684969.53,0.0,942240
9974,9340,16.32,15,7716770.21,90246.15,1804660
8733,0,14.18,10,2314822.67,0.0,1047960
9273,0,6.86,25,7390093.97,0.0,2781900
3932,0,9.37,5,301783.85,0.0,235920
7567,144557,10.37,15,3271837.99,634693.27,1506617
3345,194742,13.07,10,828881.83,665461.3,596142
1268,16777,14.44,10,341350.17,64628.75,168937
2739,31962,13.93,5,238390.93,61357.51,196302
2965,0,7.3,30,3861910.92,0.0,1067400
9876,0,11.96,25,18597967.72,0.0,2962800
7275,0,12.81,30,30825314.08,0.0,2619000
5881,193354,16.83,30,63511202.87,20539397.03,2310514
1648,7548,8.17,25,1621074.51,53709.95,501948
1860,162073,13.15,5,158390.1,300586.37,273673
6082,185864,10.25,15,2602524.56,803751.66,1280624
1291,146255,12.85,10,315545.18,489791.22,301175
1201,32997,5.19,20,506910.04,90803.23,321237
947,0,7.91,30,1394051.21,0.0,340920
8072,145960,13.5,15,4708269.98,974971.42,1598920
7885,162290,17.09,5,750324.81,357227.31,635390
1193,38293,14.18,15,744070.19,279789.2,253033
6191,84712,10.74,15,2771962.64,391256.49,1199092
7281,109051,17.38,10,2354117.45,541532.71,982771
1164,148526,5.67,30,1104050.18,777674.67,567566
9112,187754,15.84,30,77906038.53,15482665.58,3468074
8964,0,13.68,5,774659.77,0.0,537840
5615,197471,9.25,20,3903185.83,1159367.92,1545071
2452,0,15.76,30,20539137.58,0.0,882720
9694,0,6.01,5,679831.93,0.0,581640
5151,36531,7.24,25,4360371.35,209652.17,1581831
7532,0,11.38,25,12797095.35,0.0,2259600
7531,0,6.25,20,3604324.38,0.0,1807440
1681,0,9.62,10,339694.76,0.0,201720
7915,0,10.01,10,1636226.93,0.0,949800
1036,161200,10.1,25,1411085.74,1788486.41,472000
4018,180893,14.88,30,27404779.33,11616538.65,1627373
5005,148151,17.86,10,1667706.79,766032.1,748751
4684,0,9.34,30,9271049.85,0.0,1686240
3859,85357,6.24,5,272323.66,115529.8,316897
1259,0,13.56,10,321187.43,0.0,151080
1777,0,14.25,10,472808.86,0.0,213240
3777,0,8.83,15,1417614.46,0.0,679860
6221,0,11.22,20,5593238.02,0.0,1493040
1654,159706,13.23,20,1956299.84,1917247.71,556666
2236,132456,11.57,15,1082722.99,684216.6,534936
1360,193877,10.32,15,585414.54,845699.67,438677
2549,8723,12.13,25,4951548.98,152692.94,773423
1955,0,12.11,5,161759.38,0.0,117300
6661,160058,15.29,20,10519476.24,2753510.02,1758698
3904,132282,8.63,25,4147288.05,1048165.13,1303482
4947,114649,9.15,25,5728958.49,1022930.85,1598749
3910,0,15.66,20,6515919.24,0.0,938400
5510,0,9.51,30,11320191.7,0.0,1983600
7485,37122,10.32,10,1574692.81,99081.87,935322
9315,0,8.9,20,6186663.22,0.0,2235600
8433,0,8.73,20,5483970.6,0.0,2023920
6342,0,9.69,15,2575541.41,0.0,1141560
8273,0,13.87,10,2151447.91,0.0,992760
5150,34388,11.18,15,2404343.55,168655.44,961388
9095,148304,8.91,25,10121548.61,1253021.16,2876804
4533,0,10.4,10,958207.24,0.0,543960
6068,0,7.46,25,5322652.88,0.0,1820400
9228,101179,17.33,20,19598030.1,2474147.16,2315899
5940,0,5.41,5,410030.6,0.0,356400
5437,96682,6.29,30,5803932.52,602588.24,2054002
8031,0,15.93,5,739385.78,0.0,481860
4926,29145,15.35,10,1402483.78,121525.02,620265
6680,0,16.67,10,2065076.85,0.0,801600
3130,0,11.23,30,9319363.75,0.0,1126800
2543,0,7.9,15,877903.96,0.0,457740
2540,130428,11.31,30,7698672.07,3248349.22,1044828
9964,195648,5.12,30,8522042.41,876122.7,3782688
1465,0,14.58,15,950852.87,0.0,263700
3507,0,16.84,20,6930885.52,0.0,841680
7683,0,15.86,15,5672141.72,0.0,1382940
7090,48740,14.46,5,626234.65,95745.06,474140
8240,0,8.26,25,8236666.85,0.0,2472000
9205,0,13.4,25,22489737.79,0.0,2761500
9364,0,11.63,30,30411438.72,0.0,3371040
5996,0,8.38,10,1128296.36,0.0,719520
541,151631,10.95,5,43358.14,254970.88,184091
3346,171392,8.42,30,5476845.17,1940264.23,1375952
1592,0,11.97,5,131212.57,0.0,95520
7675,94970,8.79,25,8363786.46,779528.56,2397470
5655,0,9.8,25,7313314.59,0.0,1696500
8209,32680,16.58,25,36339367.01,1512529.75,2495380
2152,121538,17.41,10,696859.66,604789.76,379778
6880,0,11.93,25,12891258.29,0.0,2064000
4600,65503,7.67,10,831555.97,137164.86,617503
9357,109682,12.45,5,781411.26,197180.06,671102
8167,158898,17.47,20,17702915.99,3978750.54,2118978
2265,0,5.1,30,1929834.61,0.0,815400
3980,87061,12.17,25,7786669.06,1537590.83,1281061
7911,0,12.08,5,653935.67,0.0,474660
871,69178,12.04,30,3100493.29,2093574.86,382738
9402,0,10.83,20,8024644.6,0.0,2256480
4248,196036,12.11,25,8221140.82,3415558.14,1470436
2782,138954,14.11,10,734153.22,520234.67,472794
3358,0,12.88,20,3786030.45,0.0,805920
8683,0,15.0,25,28538241.85,0.0,2604900
5739,0,11.31,15,2711615.8,0.0,1033020
9141,0,15.31,30,68870655.77,0.0,3290760
7591,169395,13.92,10,1979947.86,623630.11,1080315
638,0,6.17,5,44941.58,0.0,38280
3531,0,12.96,5,299076.06,0.0,211860
6208,91789,5.32,25,3896126.9,335422.62,1954189
9324,153798,5.67,15,2649404.42,351812.14,1832118
9132,0,5.58,15,2574196.21,0.0,1643760
5412,0,9.06,5,411877.21,0.0,324720
605,193296,13.61,20,754675.37,2482704.64,338496
5934,0,8.59,15,2178904.1,0.0,1068120
4313,0,11.05,10,947377.37,0.0,517560
8667,158371,8.56,25,9101877.83,1235013.84,2758471
4525,0,13.54,30,22637641.55,0.0,1629000
2826,0,5.78,15,810178.22,0.0,508680
6964,0,15.39,20,11153454.43,0.0,1671360
5669,189804,15.22,30,41871427.48,13319959.82,2230644
2803,140737,17.35,30,34345975.08,17108861.37,1149817
5845,23123,8.83,15,2194956.85,82319.65,1075223
8700,0,7.01,15,2775896.49,0.0,1566000
751,0,7.78,25,693137.27,0.0,225300
7224,0,16.35,25,30623706.03,0.0,2167200
860,173685,7.09,15,276237.92,484960.35,328485
2985,19012,7.41,20,1645335.15,79455.79,735412
4053,0,13.53,20,4994048.39,0.0,972720
9750,19435,6.75,30,11396294.08,138061.73,3529435
4110,0,7.28,30,5329551.81,0.0,1479600
9784,0,14.03,20,12931144.95,0.0,2348160
5740,186775,15.09,30,41045717.43,12644222.71,2253175
7697,119088,15.41,30,59369127.95,8768414.49,2890008
8627,0,5.87,30,8487716.03,0.0,3105720
6476,28488,11.92,20,6396589.29,270671.55,1582728
8498,153459,15.22,15,5883060.58,1285842.51,1683099
8065,0,14.04,30,45240671.45,0.0,2903400
3956,0,11.88,30,13580904.88,0.0,1424160
2166,131561,9.89,5,168608.48,210798.27,261521
9461,56111,7.12,10,1657812.01,111580.0,1191431
5003,0,8.74,5,377524.81,0.0,300180
9107,62729,12.08,15,4630525.44,347048.64,1701989
4636,0,15.78,30,39024033.81,0.0,1668960
2996,0,12.21,15,1541722.75,0.0,539280
5860,111540,12.99,25,13293989.44,2364448.36,1869540
1940,17700,13.71,20,2452615.11,231220.87,483300
3927,0,17.12,10,1248876.41,0.0,471240
6185,92900,14.44,5,546039.39,182357.96,464000
8461,192510,16.56,25,37317377.99,8873249.68,2730810
3313,27925,12.35,10,785790.28,89446.9,425485
3513,16431,17.54,15,3077269.87,185428.26,648771
4648,58503,13.64,5,401200.36,110852.02,337383
9748,0,6.24,25,7043255.63,0.0,2924400
1456,0,15.08,25,4856215.0,0.0,436800
1748,21320,5.02,20,723003.58,56763.96,440840
6810,0,10.56,5,539884.42,0.0,408600
9226,0,10.07,15,3879527.31,0.0,1660680
5519,0,12.55,15,2937088.86,0.0,993420
641,192470,15.67,15,464212.65,1709331.33,307850
2881,0,14.57,25,8735605.07,0.0,864300
5034,14640,12.55,15,2677363.4,86216.17,920760
3000,0,12.3,15,1557210.84,0.0,540000
2647,0,14.05,15,1630971.49,0.0,476460
7496,48616,7.87,20,4371289.8,221065.01,1847656
4629,0,13.42,30,22495283.54,0.0,1666440
4287,0,13.14,15,2414181.01,0.0,771660
7836,0,13.84,30,42001510.26,0.0,2820960
6531,0,9.0,20,4397406.98,0.0,1567440
2220,192214,12.79,10,540810.1,640556.11,458614
3613,0,11.05,10,793749.76,0.0,433560
7162,15062,10.3,25,10090255.01,174729.02,2163662
5446,0,12.12,10,1274515.64,0.0,653520
4704,0,11.1,25,7618137.2,0.0,1411200
4386,0,15.17,30,32008740.26,0.0,1578960
733,0,17.89,20,1689157.23,0.0,175920
2256,16733,13.58,20,2799498.65,213507.61,558173
7304,156594,10.82,5,583232.93,261733.34,594834
2341,0,15.64,5,213771.72,0.0,140460
979,28461,7.37,15,322339.31,82651.32,204681
8830,0,5.33,20,3788885.34,0.0,2119200
8336,131977,17.18,10,2661358.16,644285.82,1132297
8053,175516,10.11,5,630742.98,284129.11,658696
3803,134627,17.54,10,1241825.97,677501.28,590987
9111,0,7.11,5,658037.46,0.0,546660
9814,0,11.35,10,2193322.56,0.0,1177680
9060,25208,7.11,10,1586728.35,50084.48,1112408
6170,93952,8.85,15,2320136.6,335163.06,1204552
9636,164984,9.44,10,1926584.79,406546.01,1321304
6646,131593,12.52,20,7124461.49,1391833.12,1726633
8861,0,8.19,25,8754901.92,0.0,2658300
888,107927,7.33,5,64507.97,153704.58,161207
9350,0,17.83,10,3109761.65,0.0,1122000
1756,0,17.59,20,3872680.87,0.0,421440
6541,95518,16.23,10,1967306.72,429820.11,880438
1043,0,13.68,25,2684282.39,0.0,312900
5170,148621,10.18,25,7129581.85,1676149.26,1699621
1512,0,7.32,15,495810.9,0.0,272160
4697,0,15.78,20,7962745.15,0.0,1127280
6669,0,15.33,5,603703.11,0.0,400140
3716,0,17.32,15,3184829.33,0.0,668880
5641,0,11.21,5,455315.73,0.0,338460
9274,91593,14.21,30,54146330.49,4936697.7,3430233
5333,0,17.53,5,513810.38,0.0,319980
4709,0,8.29,25,4727075.97,0.0,1412700
3004,0,6.39,15,908418.11,0.0,540720
853,158724,5.59,5,59166.67,208340.97,209904
7538,22215,14.35,10,2017787.8,84887.29,926775
9769,13959,17.71,10,3224729.09,71276.99,1186239
3365,175101,10.65,10,721782.5,481600.0,578901
1271,196302,14.3,30,7571616.05,10824689.69,653862
8798,0,5.43,10,1404182.57,0.0,1055760
2362,0,9.42,15,935755.17,0.0,425160
7508,61657,16.96,15,6199526.1,646588.45,1413097
3466,0,11.52,10,782725.12,0.0,415920
830,186144,8.78,25,903620.07,1525876.54,435144
6104,133973,15.85,20,10448096.59,2539956.43,1598933
9877,74348,5.42,15,2746176.65,164018.35,1852208
8741,0,10.4,30,21699235.7,0.0,3146760
2286,162175,6.79,15,715276.72,434214.71,573655
659,0,16.38,10,200087.49,0.0,79080
2199,13128,15.41,5,199515.81,26882.12,145068
4005,32278,6.0,10,659609.77,57803.68,512878
